,Unnamed: 0,mat_id,composition,volume,density_atomic,density,nsites,crys_sys,spc_grp,A_lat,B_lat,C_lat,alpha,beta,gamma,energy_per_atom,formation_energy_per_atom,energy_above_hull,band_gap,total_magnetization,total_magnetization_normalized_vol,num_magnetic_sites,num_unique_magnetic_sites,min_bond,max_bond,mean_bond,varience_bond,valence_density,electron_density,gilman_density,outer_density,reduced_valence_density,reduced_electron_density,reduced_gilman_density,reduced_outer_density,avg_ Atomic_Number,avg_ Atomic_Weight,avg_Period,avg_group,avg_families,avg_Mendeleev Number,avg_Atomic Radus,avg_ Covalent_Radius,avg_Zunger radii sum,avg_ionic radius,avg_crystal radius,avg_ Pauling_Electronegativity,avg_MB electonegativity,avg_Gordy electonegativity,avg_Mullinke EN,avg_Allred-Rockow electronegativity,avg_metallic valence,avg_number of valence electrons,avg_gilmor number of valence electron,avg_valence s,avg_valence p,avg_valence d,avg_outer shell electrons,avg_1st ionization potential (kJ/mol),avg_polarizability(A^3),avg_Melting point (K),avg_Boiling Point (K),avg_Density (g/mL),avg_specific heat (J/g K) ,avg_heat of fusion (kJ/mol) ,avg_heat of vaporization (kJ/mol) ,avg_thermal conductivity (W/(m K)) ,avg_heat atomization (kJ/mol),avg_Cohesive energy,avg_electron affinity (kJ/mol),diff_ Atomic_Number,diff_ Atomic_Weight,diff_Period,diff_group,diff_families,diff_Mendeleev Number,diff_Atomic Radus,diff_ Covalent_Radius,diff_Zunger radii sum,diff_ionic radius,diff_crystal radius,diff_ Pauling_Electronegativity,diff_MB electonegativity,diff_Gordy electonegativity,diff_Mullinke EN,diff_Allred-Rockow electronegativity,diff_metallic valence,diff_number of valence electrons,diff_gilmor number of valence electron,diff_valence s,diff_valence p,diff_valence d,diff_outer shell electrons,diff_1st ionization potential (kJ/mol),diff_polarizability(A^3),diff_Melting point (K),diff_Boiling Point (K),diff_Density (g/mL),diff_specific heat (J/g K) ,diff_heat of fusion (kJ/mol) ,diff_heat of vaporization (kJ/mol) ,diff_thermal conductivity (W/(m K)) ,diff_heat atomization (kJ/mol),diff_Cohesive energy,diff_electron affinity (kJ/mol),max_ Atomic_Number,max_ Atomic_Weight,max_Period,max_group,max_families,max_Mendeleev Number,max_Atomic Radus,max_ Covalent_Radius,max_Zunger radii sum,max_ionic radius,max_crystal radius,max_ Pauling_Electronegativity,max_MB electonegativity,max_Gordy electonegativity,max_Mullinke EN,max_Allred-Rockow electronegativity,max_metallic valence,max_number of valence electrons,max_gilmor number of valence electron,max_valence s,max_valence p,max_valence d,max_outer shell electrons,max_1st ionization potential (kJ/mol),max_polarizability(A^3),max_Melting point (K),max_Boiling Point (K),max_Density (g/mL),max_specific heat (J/g K) ,max_heat of fusion (kJ/mol) ,max_heat of vaporization (kJ/mol) ,max_thermal conductivity (W/(m K)) ,max_heat atomization (kJ/mol),max_Cohesive energy,max_electron affinity (kJ/mol),min_ Atomic_Number,min_ Atomic_Weight,min_Period,min_group,min_families,min_Mendeleev Number,min_Atomic Radus,min_ Covalent_Radius,min_Zunger radii sum,min_ionic radius,min_crystal radius,min_ Pauling_Electronegativity,min_MB electonegativity,min_Gordy electonegativity,min_Mullinke EN,min_Allred-Rockow electronegativity,min_metallic valence,min_number of valence electrons,min_gilmor number of valence electron,min_valence s,min_valence p,min_valence d,min_outer shell electrons,min_1st ionization potential (kJ/mol),min_polarizability(A^3),min_Melting point (K),min_Boiling Point (K),min_Density (g/mL),min_specific heat (J/g K) ,min_heat of fusion (kJ/mol) ,min_heat of vaporization (kJ/mol) ,min_thermal conductivity (W/(m K)) ,min_heat atomization (kJ/mol),min_Cohesive energy,min_electron affinity (kJ/mol),F_kJ/mol,S _J/K/mol,c_v_J/K/mol,e_kJ/mol
420,4846,mp-5933,Ba6 Ti6 O18,400.236753508145,13.3412251169382,5.8049355247709,30,6.0,194,5.7456683257952,5.74566838177596,13.9992729500001,89.999991834877,89.9999981450248,120.000058192658,-8.41550403633334,-3.48459741825,0.008402945666665,1.7261,0.0,0.0,0,0,1.96111762693451,2.99168530536874,2.58923885813591,0.185754009084707,0.35978704788557,1.52909495351367,0.029982253990464,0.239858031923713,0.826882569068576,3.51425091854145,0.068906880755715,0.551255046045717,20.4,46.64104,3.2,10.8,5.4,62.6,1.0699999999999998,1.098,1.4754,1.0699999999999998,1.174,2.5500000000000003,2.58,6.54334,5.694,2.6182,1.2000000000000002,4.8,4.4,2.0,2.4,0.4,4.4,1020.8,11.3358,619.11,1148.75,1.608858,0.6968000000000001,4.773554,114.64594,8.076044,279.4,2.922,88.9764,48.0,121.3276,4.0,14.0,5.0,78.0,1.5499999999999998,1.25,2.9370000000000003,1.5499999999999998,0.74,2.55,2.24,5.234400000000001,5.140000000000001,2.729,4.0,4.0,4.0,0.0,4.0,2.0,4.0,811.0,38.907,1878.4,3470.0,4.53857,0.7160000000000001,15.22741,417.5901,21.87326,290.0,2.95,132.976,56.0,137.327,6.0,16.0,7.0,87.0,2.15,1.98,3.402,2.15,1.49,3.44,3.32,8.3703,7.54,3.61,4.0,6.0,6.0,2.0,4.0,2.0,6.0,1314.0,39.7,1933.15,3560.15,4.54,0.92,15.45,421.0,21.9,470.0,4.85,140.976,8.0,15.9994,2.0,2.0,2.0,9.0,0.6,0.73,0.465,0.6,0.75,0.89,1.08,3.1359,2.4,0.881,0.0,2.0,2.0,2.0,0.0,0.0,2.0,503.0,0.793,54.75,90.15,0.00143,0.204,0.22259,3.4099,0.02674,180.0,1.9,8.0,64.9407134,675.9692604,597.6565355,267.7314915
422,4854,mp-5986,Ba1 Ti1 O3,65.3270996925463,13.0654199385093,5.92747512056749,5,4.0,99,3.99037921,3.99037921,4.10265539,90.0,90.0,90.0,-8.420699606,-3.48979298791667,0.003207376000001,1.728,0.0,0.0,0,0,1.84180118671008,2.91594757842262,2.57230948181289,0.169904937501991,0.367381991745431,1.56137346491808,0.030615165978786,0.244921327830287,0.809788299801493,3.44160027415634,0.067482358316791,0.539858866534329,20.4,46.64104,3.2,10.8,5.4,62.6,1.0699999999999998,1.098,1.4754,1.0699999999999998,1.174,2.5500000000000003,2.58,6.54334,5.694,2.6182,1.2000000000000002,4.8,4.4,2.0,2.4,0.4,4.4,1020.8,11.3358,619.11,1148.75,1.608858,0.6968000000000001,4.773554,114.64594,8.076044,279.4,2.922,88.9764,48.0,121.3276,4.0,14.0,5.0,78.0,1.5499999999999998,1.25,2.9370000000000003,1.5499999999999998,0.74,2.55,2.24,5.234400000000001,5.140000000000001,2.729,4.0,4.0,4.0,0.0,4.0,2.0,4.0,811.0,38.907,1878.4,3470.0,4.53857,0.7160000000000001,15.22741,417.5901,21.87326,290.0,2.95,132.976,56.0,137.327,6.0,16.0,7.0,87.0,2.15,1.98,3.402,2.15,1.49,3.44,3.32,8.3703,7.54,3.61,4.0,6.0,6.0,2.0,4.0,2.0,6.0,1314.0,39.7,1933.15,3560.15,4.54,0.92,15.45,421.0,21.9,470.0,4.85,140.976,8.0,15.9994,2.0,2.0,2.0,9.0,0.6,0.73,0.465,0.6,0.75,0.89,1.08,3.1359,2.4,0.881,0.0,2.0,2.0,2.0,0.0,0.0,2.0,503.0,0.793,54.75,90.15,0.00143,0.204,0.22259,3.4099,0.02674,180.0,1.9,8.0,13.1709809,104.4324629,98.4542514,44.5007198
423,4892,mp-604,Nb4 O10,173.205695866382,12.3718354190273,5.09668563214081,14,2.0,15,4.92538050604215,5.6338292076227,6.90028394605574,103.480421184886,110.909743413713,90.0000014657146,-9.43791561214286,-3.01847937839286,0.016634677551021,2.2741,0.0,0.0,0,0,1.82259619732642,2.23893875509377,2.03021294549638,0.019402447200188,0.461878575065541,1.4087296539499,0.092375715013108,0.254033216286048,1.12117680522616,3.41958925593979,0.224235361045232,0.616647242874389,17.428571428571427,37.97282285714286,2.8571428571428568,12.857142857142858,6.142857142857142,75.57142857142857,0.8428571428571427,0.9042857142857144,1.1207142857142856,0.8428571428571427,1.0871428571428572,2.9142857142857146,2.9514285714285715,6.979442857142857,6.5285714285714285,2.981428571428572,1.4285714285714284,5.7142857142857135,5.142857142857142,1.7142857142857144,2.857142857142857,1.1428571428571428,4.571428571428571,1124.857142857143,5.052142857142856,822.2928571428572,1497.292857142857,2.449592857142857,0.7314285714285714,7.7018499999999985,197.29278571428569,15.361957142857143,385.2857142857143,4.034285714285714,125.98768571428572,33.0,76.90698,3.0,11.0,3.0,40.0,0.85,0.6100000000000001,2.295,0.85,0.4299999999999999,1.84,1.29,4.868,3.54,2.2,5.0,1.0,3.0,1.0,4.0,4.0,5.0,662.0,14.907,2686.4,4925.0,8.568570000000001,0.66,26.17741,678.5901,53.673260000000006,477.0,4.95,52.45909999999999,41.0,92.90638,5.0,16.0,7.0,87.0,1.45,1.34,2.76,1.45,1.21,3.44,3.32,8.3703,7.54,3.61,5.0,6.0,6.0,2.0,4.0,4.0,6.0,1314.0,15.7,2741.15,5015.15,8.57,0.92,26.4,682.0,53.7,726.0,7.57,140.976,8.0,15.9994,2.0,5.0,4.0,47.0,0.6,0.73,0.465,0.6,0.78,1.6,2.03,3.5023,4.0,1.41,0.0,5.0,3.0,1.0,0.0,0.0,1.0,652.0,0.793,54.75,90.15,0.00143,0.26,0.22259,3.4099,0.02674,249.0,2.62,88.5169,58.7979089,262.8316113,263.7226026,137.6473923
424,4949,mp-6121,Ba4 Y8 Zn4 O20,515.865588560052,14.3295996822237,5.92985834469206,36,3.0,62,5.771599,7.171362,12.463464,90.0,90.0,90.0,-7.77484730916667,-3.23650238328704,0.021570728101847,3.0989,7.4e-05,1.4344821915057e-07,0,0,2.00497423330316,3.33406456647561,2.56249857070493,0.1527144852358,0.387697889596134,1.58180738955223,0.093047493503072,0.217110818173835,0.936878291625372,3.82246342983152,0.224850789990089,0.524651843310208,22.666666666666664,51.16952222222222,3.333333333333333,11.11111111111111,5.222222222222222,59.66666666666667,1.1222222222222222,1.1244444444444444,1.4985555555555556,1.1333333333333333,1.1511111111111112,2.4644444444444447,2.437777777777778,6.320166666666667,5.658888888888889,2.529,1.3822222222222222,5.555555555555555,3.888888888888889,2.0,2.2222222222222223,1.3333333333333337,4.222222222222222,1019.8888888888888,10.60722222222222,617.4388888888889,1195.9277777777777,2.1752388888888885,0.6437777777777778,4.331661111111111,111.14994444444442,18.77041111111111,266.8888888888889,2.787777777777777,79.78155555555557,48.0,121.3276,4.0,14.0,5.0,78.0,1.5499999999999998,1.25,2.9370000000000003,1.5499999999999998,0.75,2.55,2.24,4.966,5.140000000000001,2.729,4.44,10.0,5.0,0.0,4.0,10.0,4.0,811.0,38.907,1741.4,3520.0,7.12857,0.7160000000000001,11.17741,359.5901,115.97326,292.0,3.02,200.976,56.0,137.327,6.0,16.0,7.0,87.0,2.15,1.98,3.402,2.15,1.49,3.44,3.32,8.3703,7.54,3.61,4.44,12.0,6.0,2.0,4.0,10.0,6.0,1314.0,39.7,1796.15,3610.15,7.13,0.92,11.4,363.0,116.0,423.0,4.37,140.976,8.0,15.9994,2.0,2.0,2.0,9.0,0.6,0.73,0.465,0.6,0.74,0.89,1.08,3.4043,2.4,0.881,0.0,2.0,1.0,2.0,0.0,0.0,2.0,503.0,0.793,54.75,90.15,0.00143,0.204,0.22259,3.4099,0.02674,131.0,1.35,-60.0,58.0534918,863.6474938,757.0208079,317.1477399
425,4963,mp-6146,Li4 Nb4 Zn4 O16,323.978558875697,11.5706628169892,4.70012819718227,28,4.0,91,6.171867,6.171867,8.505173,90.0,90.0,90.0,-7.30284765464286,-2.58045817440476,0.003038348214282,2.9034,0.0005882,1.81555224531287e-06,0,0,1.8989740403276,2.3150219705114,2.08132105515092,0.016840360757608,0.518552834431422,1.30872858213645,0.172850944810474,0.24692992115782,1.27656092520987,3.22179662076777,0.42552030840329,0.607886154861843,15.142857142857142,32.74785428571428,2.714285714285714,11.714285714285714,5.285714285714286,66.42857142857142,0.95,1.0199999999999998,1.1585714285714286,0.95,1.0371428571428571,2.57,2.521428571428572,6.279614285714285,5.945714285714286,2.621714285714285,1.491428571428571,6.0,4.142857142857142,1.7142857142857142,2.2857142857142856,2.0,4.0,1047.7142857142856,7.081714285714285,586.65,1167.15,2.3212457142857144,1.1328571428571428,5.373194285714285,136.69422857142854,36.35813714285714,287.71428571428567,3.0042857142857144,93.1505,38.0,85.96538,3.0,15.0,6.0,86.0,0.85,0.8999999999999999,2.295,0.85,0.47,2.46,2.42,5.148,4.53,2.698,5.0,11.0,5.0,1.0,4.0,10.0,5.0,794.0,23.507,2686.4,4925.0,8.568570000000001,3.34,26.17741,678.5901,115.97326,595.0,6.220000000000001,200.976,41.0,92.90638,5.0,16.0,7.0,87.0,1.45,1.63,2.76,1.45,1.21,3.44,3.32,8.3703,7.54,3.61,5.0,12.0,6.0,2.0,4.0,10.0,6.0,1314.0,24.3,2741.15,5015.15,8.57,3.6,26.4,682.0,116.0,726.0,7.57,140.976,3.0,6.941,2.0,1.0,1.0,1.0,0.6,0.73,0.465,0.6,0.74,0.98,0.9,3.2223,3.01,0.912,0.0,1.0,1.0,1.0,0.0,0.0,1.0,520.0,0.793,54.75,90.15,0.00143,0.26,0.22259,3.4099,0.02674,131.0,1.35,-60.0,105.8824896,536.7375537,532.4584796,266.9037557
426,4968,mp-758379,Y11 Ta5 O28,586.163978565257,13.3219086037558,6.6025837035616,44,2.0,6,7.451685,7.467111,10.5347617682979,89.562036145373,90.0,90.0,-9.85933244022727,-3.74734711496212,0.033903303386349,0.7683,0.000168,2.86609218825098e-07,0,0,1.96014631781249,2.72534460745283,2.2874078322201,0.036920006776115,0.504978147453744,1.7367153854997,0.044356188627694,0.245665044707227,1.01888488345008,3.50413787618978,0.089496645167912,0.49567372708382,23.13636363636364,52.97016022727273,3.204545454545454,11.5,5.659090909090908,63.81818181818181,0.9965909090909092,1.021818181818182,1.3479545454545454,1.009090909090909,1.1186363636363637,2.6645454545454546,2.685681818181818,6.924652272727273,6.0627272727272725,2.7295454545454545,1.318181818181818,5.136363636363637,4.409090909090909,2.0,2.5454545454545454,0.5909090909090908,4.545454545454546,1072.6590909090908,7.6682727272727265,855.3727272727273,1607.4227272727271,3.0047736363636366,0.6763636363636364,6.582557272727273,177.35175454545455,10.851107272727273,353.0681818181818,3.680227272727272,100.63472727272728,65.0,164.9485,4.0,13.0,4.0,75.0,1.2000000000000002,0.8900000000000001,2.475,1.25,0.4299999999999999,2.22,1.91,4.966,4.35,2.49,5.0,3.0,5.0,0.0,4.0,3.0,4.0,714.0,21.907,3214.4,5608.0,16.598570000000002,0.78,31.37741,739.5901,57.47326,533.0,5.48,111.376,73.0,180.9479,6.0,16.0,7.0,87.0,1.8,1.62,2.94,1.85,1.21,3.44,3.32,8.3703,7.54,3.61,5.0,6.0,6.0,2.0,4.0,3.0,6.0,1314.0,22.7,3269.15,5698.15,16.6,0.92,31.6,743.0,57.5,782.0,8.1,140.976,8.0,15.9994,2.0,3.0,3.0,12.0,0.6,0.73,0.465,0.6,0.78,1.22,1.41,3.4043,3.19,1.12,0.0,3.0,1.0,2.0,0.0,0.0,2.0,600.0,0.793,54.75,90.15,0.00143,0.14,0.22259,3.4099,0.02674,249.0,2.62,29.6,140.4952187,887.7158822,842.4349704,406.8099834
427,4975,mp-758770,Li4 Mg6 Ti12 O32,609.463541365844,11.2863618771453,3.43292728519731,54,2.0,4,8.474083,8.478162,8.48316367663438,89.7380226853767,90.0,90.0,-8.30976537407407,-3.30462991617284,0.014628327685156,3.1479,0.0005202,8.53537520610668e-07,0,0,1.85900789120682,2.17692367311381,2.00824921227831,0.006892037044159,0.420041532634239,0.991035491058907,0.03937889368446,0.275652255791219,1.38096159542402,3.25820626420355,0.129465149571002,0.906256046997015,11.185185185185183,23.33582962962963,2.555555555555556,10.666666666666666,5.333333333333333,68.74074074074073,0.9407407407407404,0.997777777777778,1.1937037037037035,0.9407407407407404,1.045925925925926,2.5988888888888884,2.5929629629629627,6.226233333333333,5.874444444444444,2.657148148148148,1.1851851851851851,4.7407407407407405,4.296296296296296,1.9259259259259256,2.3703703703703702,0.4444444444444444,4.296296296296296,1045.6296296296296,6.692148148148148,598.0981481481482,1115.6685185185186,1.243291851851852,1.0407407407407407,4.782349629629629,120.54068148148149,28.48992,280.3703703703703,2.9188888888888886,85.29189629629629,19.0,40.939,2.0,15.0,6.0,86.0,0.9,0.8999999999999999,2.115,0.9,0.4599999999999999,2.46,2.42,5.3958,4.53,2.698,4.0,5.0,5.0,1.0,4.0,2.0,5.0,794.0,23.507,1878.4,3470.0,4.53857,3.08,15.22741,417.5901,155.97326,322.0,3.34,180.976,22.0,47.88,4.0,16.0,7.0,87.0,1.5,1.63,2.58,1.5,1.21,3.44,3.32,8.3703,7.54,3.61,4.0,6.0,6.0,2.0,4.0,2.0,6.0,1314.0,24.3,1933.15,3560.15,4.54,3.6,15.45,421.0,156.0,470.0,4.85,140.976,3.0,6.941,2.0,1.0,1.0,1.0,0.6,0.73,0.465,0.6,0.75,0.98,0.9,2.9745,3.01,0.912,0.0,1.0,1.0,1.0,0.0,0.0,1.0,520.0,0.793,54.75,90.15,0.00143,0.52,0.22259,3.4099,0.02674,148.0,1.51,-40.0,271.4098258,863.5846331,980.4684334,530.4852158
428,4977,mp-758845,Ba10 Nb4 O20,604.745693527925,17.786638044939,5.66985393965471,34,3.0,36,6.17834553123286,6.17834553123286,18.335284,90.0,90.0,120.22516965748,-7.81353144058824,-3.15092132926471,0.026239336764707,2.3701,0.0003522,5.82393564384658e-07,0,0,1.91826229025618,3.24358448804465,2.78672872545978,0.179915086728153,0.264574021299106,1.46177146767756,0.026457402129911,0.171973113844419,0.829982994804936,4.58565604629727,0.082998299480494,0.539488946623208,26.000000000000004,60.73186823529412,3.5294117647058822,10.588235294117649,5.176470588235294,59.352941176470594,1.1558823529411766,1.1694117647058824,1.598823529411765,1.1558823529411766,1.2417647058823529,2.473529411764706,2.5094117647058822,6.650417647058824,5.611764705882353,2.548529411764706,1.1764705882352942,4.705882352941177,4.470588235294118,1.8823529411764703,2.3529411764705883,0.4705882352941176,4.235294117647059,997.5882352941176,13.990000000000002,648.2676470588235,1205.7382352941177,2.038488235294118,0.631764705882353,5.516229411764705,124.00582352941176,11.74514117647059,284.8235294117647,2.9905882352941178,97.4449294117647,48.0,121.3276,4.0,14.0,5.0,78.0,1.5499999999999998,1.25,2.9370000000000003,1.5499999999999998,0.71,2.55,2.24,4.868,5.140000000000001,2.729,5.0,4.0,4.0,1.0,4.0,4.0,5.0,811.0,38.907,2686.4,4925.0,8.568570000000001,0.7160000000000001,26.17741,678.5901,53.673260000000006,546.0,5.67,127.022,56.0,137.327,6.0,16.0,7.0,87.0,2.15,1.98,3.402,2.15,1.49,3.44,3.32,8.3703,7.54,3.61,5.0,6.0,6.0,2.0,4.0,4.0,6.0,1314.0,39.7,2741.15,5015.15,8.57,0.92,26.4,682.0,53.7,726.0,7.57,140.976,8.0,15.9994,2.0,2.0,2.0,9.0,0.6,0.73,0.465,0.6,0.78,0.89,1.08,3.5023,2.4,0.881,0.0,2.0,2.0,1.0,0.0,0.0,1.0,503.0,0.793,54.75,90.15,0.00143,0.204,0.22259,3.4099,0.02674,180.0,1.9,13.954,11.0788785,950.2322396,695.6079414,296.1485504
429,4984,mp-759230,Na1 Al11 O17,305.354653475467,10.5294708094989,3.21812022708298,29,5.0,160,11.7279389116198,11.7279389116198,11.7279399473033,27.5858900869197,27.5858900869197,27.5858887275428,-7.72421618793103,-3.35809317018282,0.003718692413793,4.4021,0.0,0.0,0,0,1.68264722357306,2.6892892589756,1.921774375192,0.042867751308706,0.44538374788818,0.94971534476156,0.0,0.261990439934223,1.45726537279332,3.10740410375045,0.0,0.857214925172539,10.0,20.40608610344828,2.413793103448276,14.344827586206897,6.0344827586206895,78.75862068965516,0.8879310344827587,0.9286206896551724,0.9993103448275862,0.8879310344827587,0.9503448275862068,2.6593103448275857,2.59896551724138,6.330813793103448,5.743448275862069,2.758,1.1724137931034482,4.689655172413793,4.689655172413793,1.96551724137931,2.7241379310344827,0.0,4.689655172413793,1006.6206896551724,4.426931034482759,398.8396551724138,1132.0810344827587,1.0584589655172412,0.923103448275862,4.312828620689655,116.63201034482758,94.77429586206895,273.3793103448276,2.860103448275862,100.30486206896552,5.0,10.982139000000002,1.0,15.0,6.0,85.0,1.2000000000000002,0.81,2.185,1.2000000000000002,0.6799999999999999,2.51,2.43,5.8325000000000005,4.69,2.741,3.0,5.0,5.0,1.0,4.0,0.0,5.0,818.0,22.807,878.4,2650.0,2.69857,0.3299999999999999,10.56741,289.9901,236.97326,217.0,2.277,99.214,13.0,26.981539,3.0,16.0,7.0,87.0,1.8,1.54,2.65,1.8,1.21,3.44,3.32,8.3703,7.54,3.61,3.0,6.0,6.0,2.0,4.0,0.0,6.0,1314.0,23.6,933.15,2740.15,2.7,1.23,10.79,293.4,237.0,326.0,3.39,140.976,8.0,15.9994,2.0,1.0,1.0,2.0,0.6,0.73,0.465,0.6,0.53,0.93,0.89,2.5378,2.85,0.869,0.0,1.0,1.0,1.0,0.0,0.0,1.0,496.0,0.793,54.75,90.15,0.00143,0.9,0.22259,3.4099,0.02674,109.0,1.113,41.762,193.935097,380.3224488,466.6222331,308.0318316
430,4991,mp-759535,Na12 Cu20 O16,762.836113426175,15.892419029712,3.924302006641,48,2.0,14,7.026902,8.501094,13.3402118803923,73.1881617302933,90.0,90.0,-4.746573961875,-1.05904362226293,0.026932843333336,0.9344,0.0028127,3.6871615678591e-06,0,0,1.83248224607365,2.986711699217,2.19883003307369,0.12645014182261,0.429974399778784,1.10115395065298,0.262179512060234,0.125846165788912,1.7412863030851,4.4593917518033,1.06175994090555,0.509644771634663,17.5,37.558075333333335,3.083333333333333,10.166666666666668,4.25,56.16666666666667,1.2125,1.1158333333333337,1.6675000000000002,1.2125,0.9891666666666666,2.1708333333333334,1.7791666666666666,4.951091666666667,5.0925,2.1914166666666666,2.516666666666667,6.833333333333334,3.083333333333333,1.3333333333333337,1.3333333333333333,4.166666666666667,2.666666666666667,872.4166666666667,8.956,676.0500000000001,1502.4833333333331,3.976560000000001,0.7725,6.161196666666667,150.50163333333333,202.34224666666668,251.0833333333333,2.6057500000000005,109.89,21.0,47.5466,2.0,15.0,6.0,85.0,1.2000000000000002,0.81,2.185,1.2000000000000002,0.5,2.51,2.43,5.8325000000000005,4.69,2.741,5.44,10.0,5.0,1.0,4.0,10.0,5.0,818.0,22.807,1301.4,2750.0,8.958570000000002,0.85,12.82741,296.8901,400.97326,229.0,2.377,88.10900000000001,29.0,63.546,4.0,16.0,7.0,87.0,1.8,1.54,2.65,1.8,1.21,3.44,3.32,8.3703,7.54,3.61,5.44,11.0,6.0,2.0,4.0,10.0,6.0,1314.0,23.6,1356.15,2840.15,8.96,1.23,13.05,300.3,401.0,338.0,3.49,140.976,8.0,15.9994,2.0,1.0,1.0,2.0,0.6,0.73,0.465,0.6,0.71,0.93,0.89,2.5378,2.85,0.869,0.0,1.0,1.0,1.0,0.0,0.0,1.0,496.0,0.793,54.75,90.15,0.00143,0.38,0.22259,3.4099,0.02674,109.0,1.113,52.867,13.7311428,1371.0668338,1010.4003644,425.0511929
431,4997,mp-759737,Ti6 Sn4 O20,344.713874001455,11.4904624667152,5.21230278716781,30,3.0,35,4.72613941728109,4.72613941728109,15.432839,90.0,90.0,90.0425875545562,-8.30629623366667,-2.8947957755,0.050028055,1.6194,0.0013275,3.8510199331124e-06,0,0,1.93402500516418,2.10016348746172,2.0268067660015,0.002749135211867,0.580191327022583,1.42727066447556,0.150849745025872,0.290095663511292,1.27902520994739,3.14640201647058,0.332546554586321,0.639512604973695,16.4,36.07026666666667,2.8,13.333333333333332,6.133333333333333,77.26666666666667,0.8733333333333333,0.9386666666666666,1.0766666666666669,0.8733333333333333,1.0486666666666666,2.8626666666666662,2.8359999999999994,6.819726666666666,6.289999999999999,2.9258666666666664,1.3333333333333337,5.333333333333334,4.933333333333334,2.0,2.933333333333333,1.7333333333333334,4.666666666666667,1102.3333333333333,4.475333333333333,490.48333333333335,1111.2166666666667,1.88362,0.7475999999999999,4.175593333333333,125.91326666666669,13.277826666666664,300.26666666666665,3.135333333333333,109.89045333333333,42.0,102.7106,3.0,12.0,3.0,44.0,0.85,0.6799999999999999,2.115,0.85,0.52,1.9,1.4599999999999995,5.234400000000001,4.09,2.23,4.0,2.0,4.0,0.0,4.0,10.0,4.0,655.0,13.807,1878.4,3470.0,7.30857,0.6930000000000001,15.22741,417.5901,66.57325999999999,221.0,2.2299999999999995,132.976,50.0,118.71,5.0,16.0,7.0,87.0,1.45,1.41,2.58,1.45,1.21,3.44,3.32,8.3703,7.54,3.61,4.0,6.0,6.0,2.0,4.0,10.0,6.0,1314.0,14.6,1933.15,3560.15,7.31,0.92,15.45,421.0,66.6,470.0,4.85,140.976,8.0,15.9994,2.0,4.0,4.0,43.0,0.6,0.73,0.465,0.6,0.69,1.54,1.86,3.1359,3.45,1.38,0.0,4.0,2.0,2.0,0.0,0.0,2.0,659.0,0.793,54.75,90.15,0.00143,0.227,0.22259,3.4099,0.02674,249.0,2.62,8.0,131.2516003,519.7386373,558.318129,287.1731915
432,5000,mp-759849,Li4 Ti12 Zn6 O32,606.87176816992,11.2383660772207,4.1224076295282,54,2.0,4,8.464165,8.462361,8.47282356949146,89.6770781520698,90.0,90.0,-7.98743722444444,-3.02013914876543,0.0,2.7517,0.0005608,9.24083190903979e-07,0,0,1.85338704332148,2.1618997924419,2.00609071983251,0.006676864102054,0.520703081893112,1.17322972882246,0.138414743288043,0.276829486576085,1.41952285599704,3.19841858693004,0.377341518682758,0.754683037365515,13.185185185185183,27.900829629629627,2.6666666666666665,11.777777777777777,5.555555555555555,68.85185185185185,0.924074074074074,0.9855555555555556,1.177037037037037,0.924074074074074,1.0325925925925925,2.6366666666666663,2.607407407407407,6.312566666666667,5.952222222222222,2.690148148148148,1.4562962962962962,5.851851851851851,4.185185185185185,1.9259259259259256,2.3703703703703702,1.5555555555555556,4.296296296296296,1064.296296296296,6.225481481481482,572.6092592592593,1095.224074074074,1.842180740740741,0.9707407407407408,4.601016296296296,119.19623703703702,24.04547555555555,278.48148148148147,2.9011111111111108,83.06967407407407,27.0,58.449,2.0,15.0,6.0,86.0,0.85,0.8999999999999999,2.115,0.85,0.47,2.46,2.42,5.234400000000001,4.53,2.698,4.44,11.0,5.0,1.0,4.0,10.0,5.0,794.0,23.507,1878.4,3470.0,7.12857,3.21,15.22741,417.5901,115.97326,339.0,3.5,200.976,30.0,65.39,4.0,16.0,7.0,87.0,1.45,1.63,2.58,1.45,1.21,3.44,3.32,8.3703,7.54,3.61,4.44,12.0,6.0,2.0,4.0,10.0,6.0,1314.0,24.3,1933.15,3560.15,7.13,3.6,15.45,421.0,116.0,470.0,4.85,140.976,3.0,6.941,2.0,1.0,1.0,1.0,0.6,0.73,0.465,0.6,0.74,0.98,0.9,3.1359,3.01,0.912,0.0,1.0,1.0,1.0,0.0,0.0,1.0,520.0,0.793,54.75,90.15,0.00143,0.39,0.22259,3.4099,0.02674,131.0,1.35,-60.0,239.7032429,948.9647953,1003.2474401,524.3926815
